ID,Second_ID,First_name,Last_Name,Computer Networks,Signals and Systems,Databases,Calculus,Operating Systems
5489134199,5489134199,Till Ali,Hami,18,18,6,9,8
0037129805,0037129805,Jack Mohammad,Mohebi,14,6,20,6,6
4640456916,4640456916,Kamal Jack,Jalali,15,19,4,16,14
9408354910,9408354910,James Reza,Jafari,12,10,9,20,1
4191082780,4191082780,James Master,Balochi,9,10,9,1,18
3787678250,3787678250,Hashem Chief,Balochi,3,11,20,13,16
0951123707,0951123707,Mohammad Hashem,Jalali,16,0,0,16,3
8164060222,8164060222,Ehsan Kamal,Balochi,7,0,9,16,17
5628887965,5628887965,Hashem James,Sharbaaf,7,12,13,13,18
0322040444,0322040444,James Till,Jafari,3,13,3,9,1
6001670121,6001670121,Hashem Hashem,Mahi,19,15,8,6,20
6028054144,6028054144,Ehsan Chief,Jafari,9,5,13,14,19
7459457953,7459457953,Chief Mohammad,Sharbaaf,6,5,7,10,18
4344893059,4344893059,Till Reza,Jafari,14,10,15,2,19
2877081169,2877081169,Reza Kamal,Hami,5,19,7,17,2
8492719327,8492719327,Till Hashem,Mohebi,7,7,3,14,19
9558753016,9558753016,Mohammad Ehsan,Mahi,7,7,15,17,19
9678543982,9678543982,Mohammad Hashem,Jalali,20,13,5,0,8
7689528253,7689528253,Hashem Master,Rastegari,20,11,10,14,10
6450935006,6450935006,Jack Kamal,Hami,9,15,1,8,6
9697144666,9697144666,Till Master,Jafari,6,14,10,6,9
1831612692,1831612692,Mohammad Ali,Mahi,7,20,18,14,14
1251615518,1251615518,Kamal Jack,Mohebi,10,9,16,12,12
1169203167,1169203167,Ehsan Jack,Jalali,3,18,8,11,11
9306259124,9306259124,Ehsan Jack,Balochi,2,4,11,2,2
8386818270,8386818270,Chief Mohammad,Balochi,4,20,17,18,7
6862953723,6862953723,James Reza,Mahi,17,6,4,9,6
3521396881,3521396881,James Ali,Jafari,8,8,10,0,13
4866227660,4866227660,Till James,Rastegari,20,7,13,8,13
8657040035,8657040035,Reza Chief,Balochi,13,17,20,7,9
0226610237,0226610237,Hashem Hashem,Mohebi,8,12,20,2,12
3164392195,3164392195,Hashem Chief,Mahi,13,1,9,0,16
1179640143,1179640143,Reza Till,Jalali,5,13,10,6,16
5151225494,5151225494,Reza Reza,Balochi,6,20,3,3,1
5014314856,5014314856,Jack Mohammad,Jalali,18,2,0,15,2
6790026229,6790026229,Ali Kamal,Mohebi,15,20,11,7,12
6013261974,6013261974,Ali Master,Jalali,10,2,8,19,13
8895445212,8895445212,Ehsan Jack,Jalali,3,6,13,14,9
9791791998,9791791998,Mohammad Ali,Hami,3,13,2,2,10
6114844555,6114844555,Reza Jack,Balochi,15,20,11,15,7
8558086732,8558086732,Kamal Jack,Mahi,0,11,11,6,15
7225989706,7225989706,Jack Ali,Sharbaaf,14,17,15,14,11
9244583681,9244583681,James James,Hami,20,9,6,4,9
5575672655,5575672655,Ali Kamal,Rastegari,13,20,16,9,4
4805120531,4805120531,Chief Till,Jafari,16,16,18,1,0
8804576563,8804576563,Master Hashem,Jafari,17,18,13,8,10
2492297811,2492297811,Master Jack,Hami,6,6,12,20,10
8764869716,8764869716,Reza Hashem,Mohebi,4,6,20,1,3
4089514357,4089514357,James Ali,Balochi,4,11,9,12,10
8962361879,8962361879,James Master,Sharbaaf,20,10,13,19,6
2868215120,2868215120,Kamal Ali,Balochi,8,20,18,6,20
5079599370,5079599370,Master Ehsan,Jalali,0,13,7,7,4
8550510828,8550510828,Reza Hashem,Mohebi,2,4,9,5,2
9081299975,9081299975,Ali James,Mahi,15,17,16,6,6
7322456211,7322456211,Ali Hashem,Jafari,15,20,1,6,12
4248052199,4248052199,Till James,Hami,15,18,4,6,4
0777053645,0777053645,Till Kamal,Mohebi,15,15,8,14,1
6598758714,6598758714,Ehsan Chief,Mahi,13,16,15,13,8
3403400365,3403400365,Kamal Chief,Rastegari,10,10,15,1,5
5083602063,5083602063,Reza Till,Hami,8,19,8,4,0
4198292176,4198292176,James Ehsan,Rastegari,0,4,17,14,16
5562673161,5562673161,Jack Ehsan,Mohebi,13,8,10,0,6
8104395020,8104395020,Ali Kamal,Rastegari,2,14,14,20,6
3230044267,3230044267,Ali Till,Hami,18,12,19,20,4
3924625809,3924625809,Mohammad Hashem,Hami,17,13,5,4,10
3828956076,3828956076,Master Kamal,Hami,8,12,17,10,12
9899163467,9899163467,James James,Mohebi,14,1,1,19,13
2177139027,2177139027,Ehsan Reza,Mahi,18,5,18,7,19
9716238986,9716238986,Mohammad James,Sharbaaf,6,15,20,15,17
5963021522,5963021522,Hashem Master,Hami,18,5,1,10,18
3639505088,3639505088,Ehsan Ali,Mohebi,7,3,3,14,0
6951658257,6951658257,Ehsan Master,Jalali,4,9,14,7,8
8254190606,8254190606,Ehsan Hashem,Balochi,17,18,3,3,9
5857859247,5857859247,Master Jack,Jalali,6,19,5,6,7
7679795885,7679795885,Kamal Mohammad,Mohebi,4,1,9,1,12
7251180434,7251180434,Jack James,Rastegari,11,6,4,18,8
2894810902,2894810902,James Mohammad,Balochi,11,14,14,13,15
7877193617,7877193617,Hashem Mohammad,Mahi,8,17,3,5,0
6507547220,6507547220,Till Ali,Hami,15,3,0,8,17
2193549944,2193549944,Master Mohammad,Mohebi,20,19,10,19,12
1155658064,1155658064,Chief Hashem,Sharbaaf,13,2,12,2,12
0133654664,0133654664,Jack Ali,Jalali,11,2,4,11,1
3827223341,3827223341,Till Ali,Jafari,0,6,8,12,10
7946433532,7946433532,Ali Mohammad,Mahi,16,11,10,12,16
0173027102,0173027102,Reza James,Hami,13,3,19,17,10
9347130843,9347130843,Chief Mohammad,Sharbaaf,7,14,10,0,15
4789080536,4789080536,Mohammad Jack,Balochi,15,11,5,17,1
7704133889,7704133889,Chief James,Jalali,3,14,6,16,15
1981992041,1981992041,Ehsan Mohammad,Rastegari,19,6,18,18,4
0600006021,0600006021,Ali Chief,Sharbaaf,20,1,14,7,17
0104532982,0104532982,Hashem Hashem,Hami,20,12,18,9,2
4127823712,4127823712,Master Mohammad,Sharbaaf,15,11,3,10,1
4360459741,4360459741,Chief James,Jafari,1,6,16,14,20
0305940204,0305940204,Jack Kamal,Jalali,20,6,3,4,18
0528892317,0528892317,Hashem Master,Hami,9,13,10,5,10
2966887895,2966887895,Reza Mohammad,Mohebi,15,16,7,19,5
6745552739,6745552739,James Ehsan,Balochi,3,0,1,0,0
2172381358,2172381358,Hashem Kamal,Rastegari,19,2,9,14,8
7678213596,7678213596,Ehsan Mohammad,Hami,17,10,10,19,6
7888306938,7888306938,James Kamal,Mahi,17,15,8,18,2
2535745480,2535745480,Master Reza,Sharbaaf,8,14,10,6,15
4901456191,4901456191,Reza Reza,Balochi,19,11,4,0,12
3725327288,3725327288,James Jack,Jalali,3,11,4,16,8
0022542164,0022542164,Reza Mohammad,Rastegari,18,1,7,12,16
4612127981,4612127981,Hashem Master,Hami,8,3,19,11,18
8520321710,8520321710,Mohammad Ali,Hami,2,9,5,4,9
3839050648,3839050648,Master Jack,Mohebi,4,1,16,3,5
2572664270,2572664270,James Ali,Jalali,3,18,8,16,6
0109319079,0109319079,Till Master,Sharbaaf,10,7,20,15,17
5452496891,5452496891,Reza Mohammad,Sharbaaf,10,15,2,13,7
8668222239,8668222239,Till Hashem,Mohebi,3,3,17,6,7
5097847186,5097847186,Mohammad Ali,Jafari,13,16,11,16,15
9664451205,9664451205,Mohammad Chief,Jafari,15,14,7,2,6
6481818961,6481818961,Till Kamal,Rastegari,14,15,19,2,18
3973616923,3973616923,Hashem Ehsan,Hami,11,13,3,3,1
2315075350,2315075350,Hashem Ali,Hami,14,19,17,16,15
4284304716,4284304716,Hashem Hashem,Balochi,8,10,7,5,6
6651872992,6651872992,Chief Ehsan,Mohebi,13,10,11,9,2
1041421343,1041421343,Hashem Ehsan,Jalali,5,15,2,9,0
2894627438,2894627438,Ehsan Chief,Mahi,20,4,1,18,15
1600808741,1600808741,James James,Balochi,0,5,1,9,3
9208706790,9208706790,Chief Jack,Jalali,10,10,9,9,10
2364212485,2364212485,James Kamal,Jafari,10,8,16,2,12
6807703881,6807703881,Ehsan James,Mahi,20,6,19,13,1
8066745068,8066745068,Hashem Mohammad,Balochi,6,9,5,10,16
0059188847,0059188847,Hashem Kamal,Mohebi,12,2,20,10,1
0558305854,0558305854,Ehsan Till,Sharbaaf,13,19,9,6,18
3105040209,3105040209,Reza Jack,Jalali,9,17,20,3,10
0096129276,0096129276,Master Ehsan,Sharbaaf,4,7,11,6,18
5100189108,5100189108,Master Kamal,Jafari,8,12,19,8,11
7409511606,7409511606,James Jack,Balochi,14,19,4,11,13
0552548333,0552548333,Jack James,Rastegari,15,10,5,17,1
9008419178,9008419178,Chief Master,Mohebi,14,18,20,16,20
9980996281,9980996281,James Reza,Sharbaaf,3,12,6,19,3
7334030163,7334030163,Kamal Ali,Jalali,0,17,14,0,5
1926634618,1926634618,Till Hashem,Jafari,8,0,4,15,12
5267421421,5267421421,James James,Mohebi,18,17,3,10,12
5404391031,5404391031,Hashem Jack,Rastegari,5,1,4,13,4
2807227772,2807227772,Ehsan Master,Jafari,4,20,14,12,20
2617604372,2617604372,Till James,Mohebi,6,19,1,1,7
8952950489,8952950489,Hashem Till,Jafari,10,0,0,14,9
5210157627,5210157627,Ehsan Chief,Mahi,6,7,11,4,10
5589631636,5589631636,Reza James,Hami,2,6,2,13,4
6844603322,6844603322,Ali James,Hami,19,15,15,17,8
6252496733,6252496733,Jack Hashem,Mohebi,5,4,2,5,3
4654398606,4654398606,Jack Master,Sharbaaf,0,2,19,13,16
8625635784,8625635784,Jack Chief,Sharbaaf,4,9,11,4,11
0501956690,0501956690,Master Till,Mohebi,6,4,14,0,5
9798483592,9798483592,Master Jack,Sharbaaf,2,19,20,2,3
0269070303,0269070303,Reza Jack,Hami,1,18,20,6,17
7653936283,7653936283,Till Ehsan,Sharbaaf,20,6,12,16,20
0266067520,0266067520,Hashem Ehsan,Hami,5,17,4,19,20
8513903892,8513903892,Hashem Kamal,Hami,17,13,13,4,11
0937161545,0937161545,Master Chief,Jafari,6,19,20,19,18
0534345460,0534345460,Master Mohammad,Mahi,6,2,3,19,15
1565171797,1565171797,Till Master,Rastegari,20,0,9,8,2
5000322779,5000322779,James James,Sharbaaf,8,12,12,10,4
9757899945,9757899945,James Chief,Hami,6,0,17,5,10
1067699312,1067699312,Chief Ehsan,Jalali,17,12,4,16,4
2434865584,2434865584,Master Jack,Hami,18,16,17,5,20
4830180327,4830180327,Ehsan Ehsan,Sharbaaf,7,13,12,3,18
6059619754,6059619754,Hashem Reza,Sharbaaf,12,5,15,11,9
2597634097,2597634097,Ehsan Mohammad,Hami,13,6,0,6,14
5564913229,5564913229,Master Reza,Hami,8,8,16,7,3
7821073402,7821073402,Hashem Kamal,Hami,0,15,6,7,3
2150906616,2150906616,James Hashem,Mahi,4,18,3,16,13
9477823785,9477823785,Reza Hashem,Mohebi,20,1,19,2,10
2385806024,2385806024,Till Chief,Hami,1,4,2,12,10
6070328874,6070328874,Ali Kamal,Rastegari,18,7,6,9,14
8028583724,8028583724,Ali James,Mahi,14,7,15,1,11
4221654708,4221654708,Hashem Chief,Sharbaaf,6,19,9,14,3
5548731287,5548731287,Hashem Mohammad,Jalali,15,7,15,15,16
4527145802,4527145802,Master Chief,Jalali,14,7,8,15,2
3335930681,3335930681,Hashem Ali,Hami,12,17,15,18,1
1907672522,1907672522,Ali Reza,Jalali,14,18,2,18,10
3562170113,3562170113,Chief Ehsan,Rastegari,19,9,18,3,2
6872102675,6872102675,Master Master,Mohebi,17,11,19,7,0
8864077437,8864077437,Mohammad Jack,Hami,10,5,6,10,7
4994764977,4994764977,Mohammad Hashem,Jalali,8,1,9,7,15
4165805179,4165805179,Master Ehsan,Balochi,16,11,20,15,5
8619438042,8619438042,Mohammad Hashem,Rastegari,7,17,15,9,2
6062998059,6062998059,Reza Chief,Mohebi,17,14,14,4,19
7298706891,7298706891,Chief Jack,Hami,20,17,5,13,2
3035871224,3035871224,Till James,Jalali,20,13,16,4,20
7798777106,7798777106,Kamal Reza,Sharbaaf,6,6,14,6,16
0168402959,0168402959,Chief Reza,Balochi,12,10,15,17,4
9338560130,9338560130,Chief Jack,Rastegari,15,19,12,1,14
7685325037,7685325037,Jack Master,Mahi,11,1,0,5,11
5693554744,5693554744,Ehsan Till,Sharbaaf,9,13,6,12,16
4200524674,4200524674,Till Reza,Jafari,4,3,19,7,3
5797044136,5797044136,James Till,Jalali,20,14,12,15,9
9808607946,9808607946,Till Till,Jafari,19,3,9,18,7
0806074107,0806074107,Reza Ehsan,Mahi,13,18,7,0,3
1025430497,1025430497,Chief Ali,Rastegari,12,6,7,19,4
2715684444,2715684444,Ehsan Till,Mahi,14,16,8,19,14
8461695869,8461695869,Hashem Master,Mohebi,11,11,20,17,12
2638774074,2638774074,Ali Jack,Balochi,19,15,20,1,12
7426048111,7426048111,Till Chief,Mahi,10,10,15,1,19
2454710550,2454710550,Ali Mohammad,Mahi,1,2,1,16,13
5071608892,5071608892,Ali Reza,Sharbaaf,9,17,2,7,5
7247242141,7247242141,Reza James,Sharbaaf,6,2,13,10,2
9544172990,9544172990,Ali Reza,Jalali,7,7,17,19,13
0017347014,0017347014,Master Ali,Balochi,12,16,12,6,3
2365284742,2365284742,James Master,Jafari,1,10,19,12,5
9770655170,9770655170,Till Ehsan,Hami,0,0,6,19,1
4428353670,4428353670,Mohammad Kamal,Jalali,1,19,4,20,10
2078040890,2078040890,Hashem Mohammad,Jafari,17,5,15,0,17
5155810794,5155810794,Reza Hashem,Hami,7,20,16,20,20
2644388308,2644388308,James Chief,Jalali,20,11,7,3,4
7953171615,7953171615,Master Ehsan,Mohebi,3,4,19,9,7
3486032013,3486032013,Hashem Hashem,Balochi,16,14,12,16,17
5270196907,5270196907,Kamal Ehsan,Jafari,9,0,19,8,15
3616576159,3616576159,Jack Hashem,Jafari,7,20,10,4,12
0372449888,0372449888,Chief Ali,Mohebi,16,5,12,2,4
8078754714,8078754714,Ehsan Ali,Jalali,8,4,8,8,16
8124472411,8124472411,Till Ali,Mohebi,4,20,12,7,17
6735795270,6735795270,Ali Reza,Jalali,11,19,17,6,16
9785130728,9785130728,Chief Mohammad,Jafari,17,12,2,17,5
3092889734,3092889734,James Reza,Mohebi,0,7,15,11,18
2766820194,2766820194,Till Ehsan,Balochi,13,7,9,6,0
2076877030,2076877030,Kamal Till,Mahi,3,2,1,5,2
9394451152,9394451152,Jack Chief,Hami,2,7,18,2,19
8332327293,8332327293,Reza James,Balochi,13,15,7,16,15
9690365389,9690365389,Master Till,Hami,11,12,11,19,12
8204642215,8204642215,Mohammad Till,Mahi,0,6,12,7,6
6379305819,6379305819,James Hashem,Hami,8,20,15,10,8
8246231597,8246231597,Kamal Reza,Jalali,3,17,8,3,13
1438287230,1438287230,Kamal Chief,Jafari,20,14,11,11,18
8499314415,8499314415,Jack Kamal,Jafari,17,20,9,2,17
4515831766,4515831766,Master Master,Hami,2,9,6,1,0
4714018679,4714018679,Kamal Jack,Jalali,12,9,2,11,8
7795574950,7795574950,James Master,Jafari,2,19,8,6,12
8245696746,8245696746,Ali Hashem,Jalali,7,15,4,9,0
6283144874,6283144874,Mohammad Ali,Jalali,9,15,17,4,15
5872295500,5872295500,Reza Jack,Sharbaaf,9,7,8,16,0
0858229933,0858229933,Hashem Ehsan,Mahi,1,1,3,13,13
1466819223,1466819223,James James,Sharbaaf,11,1,20,14,16
2694590922,2694590922,Jack Hashem,Jafari,15,17,18,9,7
4844080958,4844080958,Chief Mohammad,Hami,11,19,10,6,1
5326952976,5326952976,Mohammad Ali,Jafari,0,5,6,1,7
2020912445,2020912445,Kamal Master,Rastegari,13,16,3,11,20
5860701970,5860701970,Jack James,Jalali,16,11,14,18,17
0288275086,0288275086,Mohammad Till,Mohebi,5,6,17,3,6
2905271463,2905271463,Hashem Chief,Jalali,14,14,19,19,2
2848442965,2848442965,Till Ali,Mahi,3,20,15,7,0
2924569269,2924569269,Ali Master,Mahi,19,5,1,3,18
8061522983,8061522983,Reza Master,Mahi,4,7,0,16,16
3407488218,3407488218,Ehsan James,Sharbaaf,17,9,10,10,10
0589852611,0589852611,Till Jack,Hami,7,0,12,0,20
4194449043,4194449043,Jack Ehsan,Jafari,16,1,1,13,7
7380465163,7380465163,James Mohammad,Jafari,10,5,18,18,2
4506474617,4506474617,Kamal Jack,Mohebi,18,19,14,7,7
9582464401,9582464401,Mohammad Ehsan,Mohebi,15,3,16,19,11
4809024329,4809024329,Jack Kamal,Sharbaaf,14,15,4,9,11
1075800834,1075800834,Mohammad Jack,Mohebi,17,7,10,9,0
0085419612,0085419612,Reza Mohammad,Rastegari,5,9,18,20,16
1130007446,1130007446,Till Reza,Hami,13,19,18,14,18
0839749169,0839749169,Kamal Kamal,Jafari,8,13,19,10,17
0314721702,0314721702,Chief Hashem,Jalali,3,13,9,5,11
5525572835,5525572835,Mohammad Reza,Balochi,13,15,17,12,5
1607878076,1607878076,Hashem Jack,Sharbaaf,0,9,15,12,13
4870417705,4870417705,Hashem Master,Mahi,18,12,17,4,14
1646814143,1646814143,James Master,Jafari,1,17,6,0,20
6128675734,6128675734,Mohammad Chief,Sharbaaf,17,1,19,2,15
6128632364,6128632364,James James,Jafari,6,0,16,4,7
9841906208,9841906208,Till Hashem,Jafari,17,20,1,2,9
3974075853,3974075853,Master Chief,Balochi,2,6,4,5,1
2942524755,2942524755,Ehsan Jack,Mohebi,5,20,0,13,5
3556117806,3556117806,Mohammad Jack,Mohebi,17,11,0,4,9
9953902340,9953902340,James James,Mohebi,1,5,16,12,4
0177564683,0177564683,Kamal Chief,Mahi,9,8,13,9,17
3887267069,3887267069,Mohammad Master,Hami,20,12,5,20,9
4787100588,4787100588,Ehsan Master,Jalali,12,14,16,17,9
9787252356,9787252356,Reza Kamal,Mohebi,15,14,9,2,5
3676598452,3676598452,Till Jack,Mahi,2,3,9,12,19
1902392953,1902392953,Reza Chief,Jafari,12,5,3,0,0
9073945653,9073945653,Kamal Till,Sharbaaf,10,20,14,10,6
7409430872,7409430872,Hashem Mohammad,Hami,3,17,10,20,20
9785689060,9785689060,James Ehsan,Jalali,13,15,14,19,17
5814210810,5814210810,Ehsan Reza,Jafari,4,12,19,7,2
1337313850,1337313850,Ehsan Ali,Mohebi,12,4,20,10,15
9644609169,9644609169,Master Jack,Rastegari,20,14,14,4,6
7628637540,7628637540,James Jack,Jalali,15,3,10,2,0
2972155257,2972155257,Chief Master,Balochi,8,13,3,18,19
9115236655,9115236655,Hashem Till,Sharbaaf,7,5,0,14,10
3860839686,3860839686,Ehsan Ehsan,Jalali,4,10,5,15,6
7293763507,7293763507,Reza Kamal,Mohebi,18,12,3,4,13
0871813127,0871813127,Chief Chief,Sharbaaf,1,16,20,0,11
2515298246,2515298246,Jack Hashem,Mohebi,10,11,0,7,13
9500942810,9500942810,Ehsan James,Rastegari,20,1,15,15,7
4602732282,4602732282,James Ali,Mahi,11,7,9,15,5
3672901891,3672901891,Ehsan Hashem,Sharbaaf,19,14,18,6,11
1771997930,1771997930,Hashem Reza,Jalali,13,6,9,8,14
2972412459,2972412459,Kamal Chief,Hami,10,18,14,20,15
1360042094,1360042094,Till Hashem,Rastegari,18,12,3,4,2
9903591616,9903591616,James Hashem,Rastegari,0,10,1,19,1
3539402421,3539402421,Reza Chief,Jalali,3,14,11,8,12
5649906803,5649906803,Kamal Kamal,Balochi,20,2,11,10,1
5028295832,5028295832,Till Reza,Sharbaaf,8,5,7,12,16
8355934129,8355934129,Till Ehsan,Jafari,18,6,6,15,11
6001072690,6001072690,Till Till,Balochi,1,11,18,17,20
7794908040,7794908040,Till Jack,Sharbaaf,13,0,16,5,8
3256339594,3256339594,Till James,Mohebi,4,0,2,4,16
4160779983,4160779983,Reza Till,Hami,8,19,16,8,12
9431111483,9431111483,Ehsan Jack,Mahi,0,1,13,8,5
3649196264,3649196264,Chief Jack,Mahi,11,12,14,4,7
9873082016,9873082016,Ehsan Till,Sharbaaf,4,20,10,7,16
5142385321,5142385321,James Chief,Jafari,5,8,11,12,13
9249570965,9249570965,Ehsan Hashem,Mahi,7,5,15,17,7
2836445549,2836445549,Reza Ehsan,Sharbaaf,7,1,19,12,17
3265293911,3265293911,Master Mohammad,Mohebi,17,8,3,12,10
9118653761,9118653761,Jack Hashem,Mahi,18,13,0,4,12
8446381412,8446381412,Ehsan Mohammad,Jalali,10,1,14,15,0
2145839076,2145839076,Ehsan Master,Mahi,0,4,3,7,1
6078405573,6078405573,Master Till,Jalali,9,17,18,2,6
0870278384,0870278384,Ehsan Till,Rastegari,10,16,6,20,0
7522465472,7522465472,Reza Till,Hami,5,13,11,7,17
9057618308,9057618308,Hashem Till,Jafari,15,13,8,11,17
2543101301,2543101301,Till Mohammad,Sharbaaf,6,11,11,14,0
4974715562,4974715562,Chief Mohammad,Rastegari,15,8,4,20,9
8562895571,8562895571,Chief Reza,Hami,5,4,20,13,1
6591686886,6591686886,James James,Balochi,17,4,9,10,0
1419500178,1419500178,Mohammad Mohammad,Jalali,4,1,8,1,15
2487796001,2487796001,James Master,Rastegari,13,7,3,5,9
1962897687,1962897687,James Jack,Mohebi,7,9,8,17,7
5728130109,5728130109,James Mohammad,Rastegari,8,4,10,5,11
3501221663,3501221663,Kamal Till,Sharbaaf,20,17,12,8,15
5657666310,5657666310,Ali Hashem,Hami,16,1,6,8,13
8069706797,8069706797,Master Master,Jafari,16,7,18,20,5
9274550695,9274550695,Reza Chief,Jalali,18,16,5,14,8
4805115160,4805115160,Kamal Till,Rastegari,20,9,1,5,5
1717787464,1717787464,Mohammad Kamal,Mohebi,7,3,1,4,8
2154432402,2154432402,Ehsan Master,Mohebi,19,1,8,0,12
0785614346,0785614346,Till Reza,Hami,17,18,4,0,16
9393321858,9393321858,Hashem Ehsan,Hami,1,6,6,11,13
0699156147,0699156147,James Ehsan,Balochi,17,12,1,17,20
6554745198,6554745198,Ehsan Chief,Balochi,19,2,8,14,3
4422612255,4422612255,Hashem Chief,Mahi,11,17,16,9,13
4219459975,4219459975,Mohammad Till,Balochi,4,8,5,1,0
7457518669,7457518669,Chief Jack,Jafari,13,11,2,9,10
0079242587,0079242587,Chief Chief,Hami,5,9,7,9,13
0858567619,0858567619,James Mohammad,Rastegari,9,15,19,9,9
5419036523,5419036523,James Kamal,Mahi,6,13,19,19,8
9728860827,9728860827,Hashem James,Mahi,11,2,18,20,16
6833478453,6833478453,Hashem Till,Rastegari,4,11,19,9,14
3747140038,3747140038,Jack Hashem,Balochi,8,2,14,6,9
0567048143,0567048143,Chief Ehsan,Hami,20,5,20,8,17
5355023536,5355023536,Mohammad Master,Balochi,5,9,19,16,5
1938711737,1938711737,Ali Master,Sharbaaf,3,0,5,3,5
0711602588,0711602588,Kamal Master,Jalali,4,5,13,11,14
6304959203,6304959203,Chief Ehsan,Rastegari,19,13,6,5,12
1037786983,1037786983,Hashem Jack,Mahi,17,4,8,2,15
3967119831,3967119831,Reza Hashem,Sharbaaf,19,8,12,18,16
1539839596,1539839596,Mohammad Chief,Jafari,19,11,3,12,17
2459551957,2459551957,James James,Jalali,16,13,8,9,19
7422770862,7422770862,Kamal Ehsan,Balochi,6,15,1,5,16
3354249987,3354249987,Hashem Master,Rastegari,13,13,17,20,8
4950505542,4950505542,Jack Kamal,Jafari,2,13,8,10,9
6044293408,6044293408,Till Ali,Rastegari,2,2,17,20,9
3523290116,3523290116,James Ehsan,Hami,3,15,3,5,17
0496664289,0496664289,Till James,Balochi,10,20,6,4,17
2203159360,2203159360,James Chief,Hami,18,10,5,6,7
3634556737,3634556737,Reza Ehsan,Jafari,13,1,11,14,6
9232977486,9232977486,Master Jack,Sharbaaf,0,8,5,10,5
7616705722,7616705722,Ali Ali,Rastegari,11,13,13,14,6
9566146900,9566146900,James Kamal,Hami,17,17,15,14,4
4474532375,4474532375,James Ali,Mahi,13,15,7,13,14
4497369762,4497369762,Ali Mohammad,Mahi,12,10,3,11,8
9172777845,9172777845,Jack Master,Sharbaaf,18,17,2,9,19
4025432581,4025432581,Ali Kamal,Jalali,18,5,19,12,11
5333911474,5333911474,Till Reza,Balochi,7,2,16,14,16
8166286626,8166286626,Hashem Ali,Jafari,10,12,19,18,20
7974238535,7974238535,Hashem Reza,Mohebi,18,17,1,13,17
0174176210,0174176210,Kamal Jack,Rastegari,18,18,4,14,7
0901199772,0901199772,Ali James,Jafari,13,9,12,5,9
4283298101,4283298101,Hashem Chief,Hami,7,6,19,15,20
2380727614,2380727614,James Ali,Mahi,6,17,17,3,3
3130482580,3130482580,James Reza,Jafari,11,9,6,13,16
3155743619,3155743619,Till Kamal,Jalali,14,20,16,7,3
3995749398,3995749398,Kamal Hashem,Jalali,6,17,2,16,0
3550170461,3550170461,Till Jack,Jalali,16,4,18,2,12
5393022422,5393022422,Mohammad Chief,Jalali,16,0,3,12,8
9362522135,9362522135,Ehsan Till,Mahi,10,2,19,8,4
7850848277,7850848277,Master Ali,Mahi,19,12,4,5,8
5927551726,5927551726,Jack Ehsan,Jafari,3,0,15,17,5
7418463837,7418463837,Kamal Ehsan,Rastegari,1,8,19,16,17
9545580827,9545580827,Kamal Till,Jafari,17,14,14,2,5
0498447327,0498447327,Till Master,Sharbaaf,15,7,9,1,0
2386826155,2386826155,Master James,Sharbaaf,10,8,11,11,8
3128310142,3128310142,Chief Ali,Sharbaaf,18,4,15,16,15
8392678420,8392678420,Till Jack,Jalali,6,3,6,13,10
7367369597,7367369597,Master James,Rastegari,12,15,20,3,18
2379933334,2379933334,Master Master,Mohebi,10,12,8,20,20
3791875420,3791875420,Master James,Hami,20,5,7,17,15
3411567221,3411567221,Hashem Kamal,Sharbaaf,2,20,1,12,4
5644313163,5644313163,Kamal Mohammad,Mahi,16,7,5,1,14
